#a_id,w_id,product title,amazon_price,walmart_price,brand,hard disk size,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a1047,w1604,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,1199.0,1559.0,Prostar,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a1047,w1607,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,1199.0,1599.0,Prostar,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a1047,w1608,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,1199.0,1599.0,Prostar,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a1047,w1611,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,1199.0,1649.0,Prostar,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a1047,w1612,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,1199.0,1649.0,Prostar,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a1047,w1618,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,1199.0,1699.0,Prostar,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a1047,w1623,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,1199.0,1749.0,Prostar,1000.0,Windows 10,Intel,4,2.8,16.0,15.6
a105,w1992,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),325.0,299.0,HP,500.0,Windows 10,Intel,2,2.16,4.0,15.6
a105,w1994,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),325.0,299.0,HP,500.0,Windows 10,Intel,2,2.16,4.0,15.6
a105,w565,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),325.0,329.0,HP,500.0,Windows 10,Intel,2,2.16,4.0,15.6
a105,w608,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),325.0,345.0,HP,500.0,Windows 10,Intel,2,2.16,4.0,15.6
a1058,w1368,MSI GS73VR Stealth 4K-223 17.3 4K Display Thin and Light Gaming Laptop Core i7-7700HQ GTX 1060 16GB 512GB NVMe SSD + 2TB VR Ready,2199.0,2298.94,MSI,512.0,Windows 10,Intel,2,2.8,16.0,17.3
a1060,w1988,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,225.57,199.0,HP,32.0,Windows 10,Intel,2,1.6,4.0,14.0
a1060,w1991,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,225.57,199.0,HP,32.0,Windows 10,Intel,2,1.6,4.0,14.0
a1060,w2000,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,225.57,199.0,HP,32.0,Windows 10,Intel,2,1.6,4.0,14.0
a1060,w2482,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,225.57,119.0,HP,32.0,Windows 10,Intel,2,1.6,4.0,14.0
a1060,w2483,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,225.57,199.0,HP,32.0,Windows 10,Intel,2,1.6,4.0,14.0
a1071,w2132,Acer NX.GCHAA.002;S5-371-3164 Aspire Core i3-6100U 2.3GHz 4GB 128GB SSD 13.3 FHD W10H64 Laptop,487.99,490.24,Acer,128.0,Windows 10,Intel,1,2.3,4.0,13.3
a1071,w2725,Acer NX.GCHAA.002;S5-371-3164 Aspire Core i3-6100U 2.3GHz 4GB 128GB SSD 13.3 FHD W10H64 Laptop,487.99,503.42,Acer,128.0,Windows 10,Intel,1,2.3,4.0,13.3
a1072,w40,Asus C302CA-DHM3-G Laptop Touch Screen 12.5 Fhd (1920X1080) Intel Core M3-6Y30 9 Silver,529.0,489.0,Asus,32.0,Unknown,Intel,2,2.2,8.0,12.5
a1073,w2486,ASUS ROG GL502VS-WS71 15.6-Inch Traditional Laptop,1635.0,1699.99,Asus,256.0,Windows 10,2.8 GHz None,4,2.8,16.0,15.6
a109,w685,2017 Newest Acer Premium R11 11.6 Convertible 2-in-1 HD IPS Touchscreen Chromebook - Intel Quad-Core Celeron N3160 1.6GHz 4GB RAM 32GB eMMC Bluetooth HD Webcam HDMI USB 3.0 Chrome OS - White,300.0,393.07,Acer,32.0,Chrome,Intel,2,1.6,6.0,11.6
a1094,w2444,Asus P2440UA-XS51 14.0 ( 1366 x 768)/ Intel Core i5-7200HQ 2.5 GHz/ 8 GB DDR4/256GB SSD /Windows 10 Professional 64 bit Laptop,749.0,539.99,Asus,256.0,Windows 10,Intel,2,2.5,8.0,14.0
a11,w1584,Dell XPS9560-7001SLV-PUS 15.6 Ultra Thin and Light Laptop with 4K touch screen display 7th Gen Core i7 (up to 3.8 GHz) 16GB 512GB SSD Nvidia Gaming GPU GTX 1050 Aluminum Chassis,1584.0,1449.95,Dell,512.0,Windows 10,Intel,4,3.8,16.0,15.6
a11,w848,Dell XPS9560-7001SLV-PUS 15.6 Ultra Thin and Light Laptop with 4K touch screen display 7th Gen Core i7 (up to 3.8 GHz) 16GB 512GB SSD Nvidia Gaming GPU GTX 1050 Aluminum Chassis,1584.0,848.43,Dell,512.0,Windows 10,Intel,4,3.8,16.0,15.6
a1100,w265,Dell Inspiron i3179-0000GRY 11.6 HD 2-IN-1 Laptop (7th Generation Intel Core m3-7Y30 4GB RAM 500GB HDD) GRY,405.95,279.0,Dell,500.0,Windows 10,Intel,2,2.6,4.0,11.6
a1105,w2687,Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 10 Pro - Intel i7-6700HQ 32GB RAM 512GB SSD 15.6 FHD IPS (1920x1080) Display NVIDIA Quadro M1000M Fingerprint Reader AC Wi-Fi,1949.14,2099.14,Lenovo,512.0,Windows 10,Intel,4,3.5,32.0,15.6
a1107,w3536,Apple MacBook Air MQD32LL/A 13 inch 1.8GHz Intel Core i5 Dual Core Processor 8GB RAM 128GB SSD Mac OS (Silver),855.0,859.49,Apple,128.0,Mac OS X,Intel,1,1.8,8.0,13.0
a1109,w1068,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,1245.98,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w2619,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,899.98,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w4572,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,824.88,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w699,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,1397.11,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w708,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,1022.49,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w738,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,1549.11,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w768,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,1523.11,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w785,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,869.0,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1109,w793,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,1639.1,2399.11,Dell,1000.0,Windows 10,Intel,2,2.2,16.0,13.3
a1113,w3534,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),699.0,579.99,Apple,128.0,Mac OS X,Intel,1,1.8,4.0,13.3
a1113,w3551,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),699.0,499.99,Apple,128.0,Mac OS X,Intel,1,1.8,4.0,13.3
a1113,w3952,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),699.0,591.78,Apple,128.0,Mac OS X,Intel,1,1.8,4.0,13.3
a1113,w4117,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),699.0,629.58,Apple,128.0,Mac OS X,Intel,1,1.8,4.0,13.3
a1114,w1360,CUK ASUS ROG Strix GL553VD Gamer Notebook (Intel i7-7700HQ 16GB RAM 1TB NVMe SSD + 1TB HDD NVIDIA GeForce GTX 1050 4GB 15.6 Full HD Windows 10 Home) Gaming Laptop Computer,1349.99,949.0,Asus,2000.0,Windows 10,Intel,4,2.8,16.0,15.6
a1116,w114,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,838.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w145,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,943.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w315,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,943.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w322,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,996.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w324,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,996.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w333,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1048.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w334,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1048.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w336,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1101.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w337,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1101.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w339,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1101.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w341,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1153.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w343,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1153.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w345,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1153.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w348,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1206.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w350,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1206.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w351,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1206.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w363,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1258.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w364,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1258.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w370,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1311.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w371,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1311.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w372,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1311.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w385,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1363.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w394,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1416.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w397,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1416.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w401,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1468.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w403,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1468.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w434,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1626.45,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1116,w99,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),1599.0,1258.95,HP,2000.0,Windows 10,AMD,4,3.6,32.0,15.6
a1119,w1729,Acer C910-54M1 15.6-Inch LED 1920 x 1080 (Full HD) Chromebook - Intel Core i5 i5-5200U 2.20 GHz - Black,503.99,479.0,Acer,32.0,Chrome,Intel,2,2.2,4.0,15.6
a1119,w1757,Acer C910-54M1 15.6-Inch LED 1920 x 1080 (Full HD) Chromebook - Intel Core i5 i5-5200U 2.20 GHz - Black,503.99,436.98,Acer,32.0,Chrome,Intel,2,2.2,4.0,15.6
a112,w1068,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,1245.98,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a112,w699,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,1397.11,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a112,w708,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,1022.49,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a112,w738,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,1549.11,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a112,w768,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,1523.11,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a112,w779,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,569.0,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a112,w785,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,869.0,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a112,w977,Dell XPS9360-1718SLV 13.3 Laptop (7th Gen Intel Core i5 8GB RAM 128 GB SSD) Machined Aluminum Display Back & Base In Silver,799.99,1489.99,Dell,128.0,Windows 10,Intel,2,2.5,8.0,13.3
a1126,w2137,Dell 8H9GC Latitude 5580 Laptop 15.6 FHD Intel Core i5-7440HQ 8GB DDR4 500GB Hard Drive Windows 10 Pro,1111.19,526.99,Dell,500.0,Windows 10,Intel,4,2.8,8.0,15.6
a1126,w2252,Dell 8H9GC Latitude 5580 Laptop 15.6 FHD Intel Core i5-7440HQ 8GB DDR4 500GB Hard Drive Windows 10 Pro,1111.19,519.99,Dell,500.0,Windows 10,Intel,4,2.8,8.0,15.6
a1126,w2341,Dell 8H9GC Latitude 5580 Laptop 15.6 FHD Intel Core i5-7440HQ 8GB DDR4 500GB Hard Drive Windows 10 Pro,1111.19,908.25,Dell,500.0,Windows 10,Intel,4,2.8,8.0,15.6
a1126,w2472,Dell 8H9GC Latitude 5580 Laptop 15.6 FHD Intel Core i5-7440HQ 8GB DDR4 500GB Hard Drive Windows 10 Pro,1111.19,679.78,Dell,500.0,Windows 10,Intel,4,2.8,8.0,15.6
a1129,w1360,CUK ASUS ROG Strix GL553VD Gamer Notebook (Intel i7-7700HQ 32GB RAM 512GB NVMe SSD + 1TB HDD NVIDIA GeForce GTX 1050 4GB 15.6 Full HD Windows 10 Home) Gaming Laptop Computer,1344.99,949.0,Asus,1512.0,Windows 10,Intel,4,2.8,32.0,15.6
a1134,w2289,Premium 2018 Newest HP 15.6 Inch Flagship Notebook Laptop Computer (AMD EQuad-Core 2-7110 APU 1.8GHz 4GB DDR3 RAM 128GB SSD AMD Radeon R2 WiFi HD Webcam Super DVD Burner Windows 10) Black,389.0,349.0,HP,128.0,Windows 10,Intel,4,1.8,4.0,15.6
a1135,w1030,HP Envy 15t High Performance Laptop PC with UHD 4K Touchscreen ( Intel i7 Processor 32 GB RAM 1TB HDD + 512 GB SSD 15.6 Inch UHD (3840 x 2160) Touchscreen Windows 10),1599.0,1048.95,HP,1500.0,Windows 10,Intel,2,2.5,6.0,15.6
a1135,w1064,HP Envy 15t High Performance Laptop PC with UHD 4K Touchscreen ( Intel i7 Processor 32 GB RAM 1TB HDD + 512 GB SSD 15.6 Inch UHD (3840 x 2160) Touchscreen Windows 10),1599.0,1153.95,HP,1500.0,Windows 10,Intel,2,2.5,6.0,15.6
a1135,w760,HP Envy 15t High Performance Laptop PC with UHD 4K Touchscreen ( Intel i7 Processor 32 GB RAM 1TB HDD + 512 GB SSD 15.6 Inch UHD (3840 x 2160) Touchscreen Windows 10),1599.0,943.95,HP,1500.0,Windows 10,Intel,2,2.5,6.0,15.6
a1135,w804,HP Envy 15t High Performance Laptop PC with UHD 4K Touchscreen ( Intel i7 Processor 32 GB RAM 1TB HDD + 512 GB SSD 15.6 Inch UHD (3840 x 2160) Touchscreen Windows 10),1599.0,1673.95,HP,1500.0,Windows 10,Intel,2,2.5,6.0,15.6
a1135,w813,HP Envy 15t High Performance Laptop PC with UHD 4K Touchscreen ( Intel i7 Processor 32 GB RAM 1TB HDD + 512 GB SSD 15.6 Inch UHD (3840 x 2160) Touchscreen Windows 10),1599.0,1306.45,HP,1500.0,Windows 10,Intel,2,2.5,6.0,15.6
a1135,w829,HP Envy 15t High Performance Laptop PC with UHD 4K Touchscreen ( Intel i7 Processor 32 GB RAM 1TB HDD + 512 GB SSD 15.6 Inch UHD (3840 x 2160) Touchscreen Windows 10),1599.0,1353.45,HP,1500.0,Windows 10,Intel,2,2.5,6.0,15.6
a1138,w3048,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,1949.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.9,20.0,14.0
a1138,w3049,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,1949.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.9,20.0,14.0
a1138,w3050,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,1949.16,1729.24,Lenovo,256.0,Windows 10,Intel,2,3.9,20.0,14.0
