id,left_id,left_model,left_extended_title,right_id,right_model,right_extended_title
88,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1541,n855hj,prostar clevo n855hj 15.6” full hd 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050 512gb ssd windows 10 wi fi 1 n855hj microsoft 
89,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1543,n855hj,prostar clevo n855hj 15.6” full hd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050 500gb ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft
90,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1544,n850hk1,prostar clevo n850hk1 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050ti 120gb ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft
91,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1545,n855hj,prostar clevo n855hj 15.6” full hd 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050 512gb ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft 
92,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1547,n850hk1,prostar clevo n850hk1 15.6” full hd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050ti 256gb ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft 
93,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1548,n850hk1,prostar clevo n850hk1 15.6” full hd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050ti 1tb hdd windows 10 wi fi 1 n850hk1 microsoft 
94,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1549,n855hj,prostar clevo n855hj 15.6” full hd 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050 256gb ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft 
95,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1550,n850hk1,prostar clevo n850hk1 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050ti 250gb ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft
96,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1553,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 8gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 n850hp6 microsoft
97,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1554,n850hk1,prostar clevo n850hk1 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050ti 500gb ssd windows 10 wi fi 1 n850hk1 microsoft
98,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1555,n850hk1,prostar clevo n850hk1 15.6” full hd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050ti 256gb nvme ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft 
99,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1557,n855hj,prostar clevo n855hj 15.6” full hd 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050 256gb nvme ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft 
100,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1560,n855hj,prostar clevo n855hj 15.6” full hd 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050 512gb nvme ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft 
101,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1561,n850hk1,prostar clevo n850hk1 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050ti 500gb ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft
102,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1562,n855hj,prostar clevo n855hj 15.6” full hd 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050 512gb ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft 
103,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1563,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 250gb ssd windows 10 wi fi 1 n850hp6 microsoft
104,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1564,n855hj,prostar clevo n855hj 15.6” full hd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050 500gb ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft
105,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1567,n850hk1,prostar clevo n850hk1 15.6” full hd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1050ti 512gb nvme ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft 
106,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1568,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 256gb nvme ssd windows 10 wi fi 1 n850hp6 microsoft
107,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1569,n850hk1,prostar clevo n850hk1 15.6” full hd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050ti 256gb ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft 
108,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1570,n855hj,prostar clevo n855hj 15.6” full hd 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050 512gb nvme ssd 1tb hdd windows 10 wi fi 1 n855hj microsoft 
109,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1572,n850hk1,prostar clevo n850hk1 15.6” full hd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050ti 512gb ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft 
110,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1573,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 500gb ssd 1tb hdd windows 10 wi fi 1 n850hp6 microsoft
111,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1575,n850hk1,prostar clevo n850hk1 15.6” full hd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050ti 512gb nvme ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft 
112,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1576,n850hk1,prostar clevo n850hk1 15.6” fhd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1050ti 500gb ssd 1tb hdd windows 10 wi fi 1 n850hk1 microsoft
113,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1579,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
114,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1580,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 8gb ddr4 gtx 1060 128gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
115,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1581,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1060 250gb ssd 1tb hdd windows 10 wi fi 1 n850hp6 microsoft
116,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1582,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1060 256gb nvme ssd 1tb hdd windows 10 wi fi 1 n850hp6 microsoft
117,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1583,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 512gb nvme ssd 1tb hdd windows 10 wi fi 1 n850hp6 microsoft
118,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1588,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 256gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
119,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1589,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 512gb ssd windows 10 wi fi 1 p650hp6 g microsoft 
120,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1590,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 256gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
121,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1601,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
122,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1602,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1060 500gb ssd 1tb hdd windows 10 wi fi 1 n850hp6 microsoft
123,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1603,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 512gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
124,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1604,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 32gb ddr4 gtx 1060 512gb nvme ssd 1tb hdd windows 10 wi fi 1 n850hp6 microsoft
125,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1608,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 16gb ddr4 gtx 1060 512gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
126,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1611,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 256gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
127,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1612,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 256gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
128,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1618,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 512gb ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
129,a1047,n850hp6,prostar clevo n850hp6 15.6” fhd ips 1920x1080 intel core i7 7700hq 16gb ddr4 gtx 1060 120gb ssd 1tb hdd windows 10 wi fi 1 prostar,w1623,p650hp6 g,prostar clevo p650hp6 g vr ready 15.6 fhd ips g sync intel core i7 7700hq 32gb ddr4 gtx 1060 512gb nvme ssd 1tb hdd windows 10 wi fi 1 p650hp6 g microsoft 
130,a1048,dell,2018 dell inspiron 15 7577 15.6 fhd intel core i5 7300hq 2.5ghz 16gb 512gb ssd 1tb hdd nvidia gtx 1060 6gb windows 10 dell,w2322,dell,refurbished dell e7240 256gb solid state 16gb core i7 2.1ghz windows 10 grade b 
131,a1048,dell,2018 dell inspiron 15 7577 15.6 fhd intel core i5 7300hq 2.5ghz 16gb 512gb ssd 1tb hdd nvidia gtx 1060 6gb windows 10 dell,w2701,dell,refurbished dell latitude e5440 intel core i5 1.9ghz 8gb 320gb rom windows 10 
132,a1048,dell,2018 dell inspiron 15 7577 15.6 fhd intel core i5 7300hq 2.5ghz 16gb 512gb ssd 1tb hdd nvidia gtx 1060 6gb windows 10 dell,w4377,dell,refurbished dell latitude e6410 w7 14.1 intel i5 520m dual core 2.4ghz 4gb 160gb dvdâ±rw intel microsoft windows
133,a105,n5y13ua#aba,hp 15.6 hd touchscreen intel quad core pentium n3540 2.16 ghz 4gb ddr3l 1600 500 gb hdd hdmi hd win 10 n5y13ua#aba windows,w1992,n5y04ua#aba,hp flyer 15.6 15 f272wm pc intel pentium n3540 4gb 500gb windows 10 n5y04ua#aba
134,a105,n5y13ua#aba,hp 15.6 hd touchscreen intel quad core pentium n3540 2.16 ghz 4gb ddr3l 1600 500 gb hdd hdmi hd win 10 n5y13ua#aba windows,w1994,n5y05ua#aba,hp flyer 15.6 15 f272wm pc intel pentium n3540 4gb 500gb windows 10 n5y05ua#aba
135,a105,n5y13ua#aba,hp 15.6 hd touchscreen intel quad core pentium n3540 2.16 ghz 4gb ddr3l 1600 500 gb hdd hdmi hd win 10 n5y13ua#aba windows,w2177,n9e13ua#aba,hp 17.3 pavilion 17 g121wm pc amd a10 8700p 8gb 1tb windows 10 n9e13ua#aba
136,a105,n5y13ua#aba,hp 15.6 hd touchscreen intel quad core pentium n3540 2.16 ghz 4gb ddr3l 1600 500 gb hdd hdmi hd win 10 n5y13ua#aba windows,w565,n5y09ua#aba,hp licorice 15.6 15 f387wm pc amd a8 7410 4gb touch 500gb windows 10 n5y09ua#aba
137,a105,n5y13ua#aba,hp 15.6 hd touchscreen intel quad core pentium n3540 2.16 ghz 4gb ddr3l 1600 500 gb hdd hdmi hd win 10 n5y13ua#aba windows,w608,n5y13ua#aba,hp 15 f222wm – 15.6 touchscreen windows 10 intel pentium quad core 4gb 500gb n5y13ua#aba
138,a1051,t8tjg,2016 lenovo thinkpad p50 15.6 3.5 ghz intel core i7 6700hq 16gb ddr4 512gb ssd 15.6 ips fhd nvidia quadro m1000m 2gb windows 7 10 thinkpad t8tjg professional,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
139,a1058,gs73vr stealth 4k 223,msi gs73vr stealth 4k 223 17.3 4k core i7 7700hq gtx 1060 16gb 512gb nvme ssd 2tb vr ready stealth windows,w1685,,msi gs73vr stealth 4k 223 17.3 intel core i7 7700hq 2.8ghz 16gb ddr4 2tb hdd 512gb pci e ssd gtx 1060 usb3.0 windows 10 
140,a1059,gx501vs xs71,asus rog zephyrus gx501vs xs71 i7 7700hq 16gb 256gb nvme ssd nvidia gtx 1070 8gb 15.6 full hd 120hz g sync windows 10 excaliberpc microsoft,w1492,gx501vs xs71,asus gx501vs xs71 i7 7700hq 2.8ghz 3.8ghz asus windows 10
141,a1059,gx501vs xs71,asus rog zephyrus gx501vs xs71 i7 7700hq 16gb 256gb nvme ssd nvidia gtx 1070 8gb 15.6 full hd 120hz g sync windows 10 excaliberpc microsoft,w2516,gx501vs xs71 var bundle 1tb pcie,asus rog zephyrus gx501vs xs71 w free bundle! 15.6” fhd intel core i7 7700hq nvidia geforce gtx1070 16gb ddr4 1tb ssd win10 var windows
142,a1060,hp 14 4gb 32gb,hp 14 2018 intel celeron n3060 4gb 32gb emmc office 365 1 windows 10 hp 14 4gb 32gb hp 14 4gb 32gb,w1988,x7s46ua#aba,hp stream 14 windows 10 office 365 1 intel celeron n3060 4gb 32gb emmc x7s46ua#aba
143,a1060,hp 14 4gb 32gb,hp 14 2018 intel celeron n3060 4gb 32gb emmc office 365 1 windows 10 hp 14 4gb 32gb hp 14 4gb 32gb,w1991,x7v31ua#aba,hp stream 11.6 windows 10 office 365 1 intel celeron n3060 4gb 32gb emmc x7v31ua#aba
144,a1060,hp 14 4gb 32gb,hp 14 2018 intel celeron n3060 4gb 32gb emmc office 365 1 windows 10 hp 14 4gb 32gb hp 14 4gb 32gb,w1996,14 ax020wm,hp stream 14 windows 10 intel celeron n3060 4gb 32gb emmc 14 ax020wm
145,a1060,hp 14 4gb 32gb,hp 14 2018 intel celeron n3060 4gb 32gb emmc office 365 1 windows 10 hp 14 4gb 32gb hp 14 4gb 32gb,w2000,x7s45ua#aba,hp stream 14 ax020nr 14 windows 10 office 365 1 intel celeron n3060 4gb 32gb emmc x7s45ua#aba
146,a1060,hp 14 4gb 32gb,hp 14 2018 intel celeron n3060 4gb 32gb emmc office 365 1 windows 10 hp 14 4gb 32gb hp 14 4gb 32gb,w2482,x7s47ua#aba,hp stream 14 windows 10 office 365 1 intel celeron n3060 4gb 32gb emmc x7s47ua#aba
147,a1060,hp 14 4gb 32gb,hp 14 2018 intel celeron n3060 4gb 32gb emmc office 365 1 windows 10 hp 14 4gb 32gb hp 14 4gb 32gb,w2483,x7v32ua#aba,hp stream 11.6 windows 10 office 365 1 intel celeron n3060 4gb 32gb emmc x7v32ua#aba
148,a1064,t8tjg,2 1 asus 15.6 full hd touchscreen pc intel core i7 7500u nvidia geforce 940mx 16gb 2tb hdd thunderbolt port windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
149,a1068,61x3p,dell latitude 12 5285 12.3 fhd touch intel core i7 7600u 16gb lppddr3 512gb ssd windows 10 61x3p unknown,w180,lati528561x3p,dell latitude 12 5285 12.3 fhd touch intel core i7 7600u 16gb lppddr3 512gb ssd windows 10 lati528561x3p
150,a1071,nx.gchaa.002 s5 371 3164,acer nx.gchaa.002 s5 371 3164 aspire core i3 6100u 2.3ghz 4gb 128gb ssd 13.3 fhd w10h64 windows,w2132,nx.gchaa.002,s5 371 3164 i3 6100u 2.3g 4gb 128gb ssd 13.3in 11ac bt4.0 w10h acer nx.gchaa.002 windows
151,a1071,nx.gchaa.002 s5 371 3164,acer nx.gchaa.002 s5 371 3164 aspire core i3 6100u 2.3ghz 4gb 128gb ssd 13.3 fhd w10h64 windows,w2725,nx.gchaa.002,acer aspire s5 371 3164 13.3 [in plane switching [ips] technology comfyview] intel core i3 i3 6100u dual core [2 core] 2.30 ghz 4 gb lpddr3 128 gb ssd intel nx gchaa 002 nx.gchaa.002 microsoft windows
152,a1072,c302ca dhm3 g,asus c302ca dhm3 g touch 12.5 fhd 1920x1080 intel core m3 6y30 9 unknown,w40,c302ca dhm4,asus chromebook flip c302ca dhm4 12.5 touchscreen lcd 2 1 chromebook asus os
153,a1073,gl502vs ws71,asus rog gl502vs ws71 15.6 asus windows 10 home,w2486,gl502vs ds71,gl502vs ds71 i7 7700hq 2.4g 16gb 128gb ssd 1tb 15.6in w10 asus windows
154,a1074,hp,2018 hp omen 15 vr ready 15.6 fhd intel core i7 7700hq 2.8ghz 32gb 128gb ssd 1tb hdd nvidia gtx 1050 4gb windows 10 ,w2048,w2n39ua#aba,hp hp omen 15.6 fhd intel core i7 7700hq 2.8ghz nvidia geforce gtx 1050 ti 4gb gddr5 8gb ddr4 1tb hd 128gb ssd windows 10 15 ax210nr w2n39ua#aba
155,a108,lenovo n23,2017 lenovo n23 11.6 touchscreen 2 1 intel celeron n3060 4gb 32gb emmc windows 10 ,w4,i3168 0027red,dell inspiron 11 3168 11.6 touchscreen 2 1 windows 10 intel celeron n3060 2gb 32gb emmc i3168 0027red
156,a1082,mpxt2ll a,macbook 13 mpxt2ll a 2.3ghz dual core intel core i5 256gb space mid 2017 apple os,w3768,mpxw2ll a,apple macbook touch bar 13.3 core i5 8 gb 512 gb ssd mpxw2ll a sierra
157,a1083,,lenovo thinkpad t440 14 intel dual core i5 4300u 2.9ghz 8gb 500gb hdd usb 3.0 windows 10 refurbishedd ,w4394,,lenovo thinkpad t440 hd 14 intel core i5 4300u 1.9ghz 2.9ghz 8gb 750gb windows 7 
158,a1083,,lenovo thinkpad t440 14 intel dual core i5 4300u 2.9ghz 8gb 500gb hdd usb 3.0 windows 10 refurbishedd ,w4468,wa5 30259,refurbished lenovo thinkpad t440 14 windows 10 intel core i5 4300u 8gb 500gb wa5 30259
159,a1083,,lenovo thinkpad t440 14 intel dual core i5 4300u 2.9ghz 8gb 500gb hdd usb 3.0 windows 10 refurbishedd ,w4549,,lenovo thinkpad t440p hd 14 intel core i5 4300m 2.6ghz 3.3ghz 8gb 500gb windows 7 
160,a1083,,lenovo thinkpad t440 14 intel dual core i5 4300u 2.9ghz 8gb 500gb hdd usb 3.0 windows 10 refurbishedd ,w4838,wa5 30257,refurbished lenovo thinkpad t440 14 windows 10 intel core i5 4300u 8gb 320gb wa5 30257
161,a1085,gs63 stealth 062,msi gs63 stealth 062 15.6 i7 7700hq gtx 1050 2g 16gb 512gb ssd 1tb windows pro,w2378,gs63061,msi gs63 stealth 061 15.6 i7 7700hq 16gb 128gb 1tb gtx 1050 gs63061 windows
162,a109,t8tjg,2017 acer r11 11.6 convertible 2 1 hd ips touchscreen chromebook intel quad core celeron n3160 1.6ghz 4gb 32gb emmc hd hdmi usb 3.0 chrome t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
163,a1097,x0s49ua,hp pavilion 15 au018wm touchscreen intel core i7 6500u12gb 1tb hdd geforce 940mx windows 10 x0s49ua,w1692,x0s49ua#aba,hp pavilion 15 au018wm 15.6 liquid platinum touch windows 10 intel core i7 6500u nvidiaￂﾮ geforce 940mx 12gb 1tb x0s49ua#aba
164,a1098,,2017 hp 17.3 1600 x 900 pc intel core i7 7500u 16gb 1tb hdd usb 3.1 rw windows 10 ,w2245,2017,2017 hp 17.3 hd wled backlight pc intel core i5 8gb ddr4 1tb hdd usb 3.1 hdmi rw windows 10 
165,a1098,,2017 hp 17.3 1600 x 900 pc intel core i7 7500u 16gb 1tb hdd usb 3.1 rw windows 10 ,w2530,,2017 hp 17.3 hd wled backlight pc intel core i5 8gb ddr4 1tb hdd usb 3.1 hdmi rw windows 10 
166,a1099,t8tjg,2017 dell inspiron 17.3 2 1 fhd ips touchscreen intel dual core i7 7500u 2.7ghz 16gb ddr4 512gb ssd 2gb nvidia geforce 940mx maxxaudio win 10 t8tjg windows 64 bit,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
167,a11,xps9560 7001slv pus,dell xps9560 7001slv pus 15.6 4k touch 7th gen core i7 3.8 ghz 16gb 512gb ssd nvidia gpu gtx 1050 windows,w1584,,refurbished dell xps9560 7001slv pus 15.6 7th gen core i7 3.8 ghz 16gb 512gb ssd nvidia gpu gtx 1050 microsoft windows
168,a1100,i3179 0000gry,dell inspiron i3179 0000gry 11.6 hd 2 1 7th intel core m3 7y30 4gb 500gb hdd gry windows 10,w265,i31790000gry,dell inspiron i31790000gry 11.6 touchscreen windows 10 intel core m3 7y30 4gb 500gb i31790000gry
